probabilities,true_labels
0.31607822,0.0
0.24833643,0.0
0.57442874,1.0
0.8681806,1.0
0.34542164,0.0
0.55697566,0.0
0.8190319,1.0
0.80622876,1.0
0.6949768,0.0
0.22384076,0.0
0.6978241,1.0
0.04654355,0.0
0.8092807,1.0
0.8639112,1.0
0.1517037,0.0
0.4118285,0.0
0.062626585,0.0
0.21295021,1.0
0.72525454,1.0
0.57889396,1.0
0.42519814,0.0
0.3837974,0.0
0.28611225,0.0
0.5527067,0.0
0.036435105,0.0
0.5280521,1.0
0.8683239,1.0
0.69226784,1.0
0.08457218,0.0
0.7018052,1.0
0.14107038,0.0
0.576118,0.0
0.82973593,0.0
0.40743175,0.0
0.19972213,0.0
0.68976355,1.0
0.106285125,0.0
0.8889352,1.0
0.5698714,0.0
0.48433307,0.0
0.053219218,0.0
0.03477252,0.0
0.45698565,0.0
0.2830949,0.0
0.18799344,1.0
0.14106004,0.0
0.46310663,0.0
0.8604666,1.0
0.07456984,0.0
0.416369,0.0
0.65996104,0.0
0.3663351,0.0
0.15909481,1.0
0.6853627,0.0
0.11515873,0.0
0.45070413,0.0
0.3036835,0.0
0.6353203,1.0
0.042640503,0.0
0.17840843,0.0
0.099891365,0.0
0.6293092,0.0
0.8807927,1.0
0.728238,1.0
0.7963888,1.0
0.034748323,0.0
0.76307696,0.0
0.875902,0.0
0.5045021,0.0
0.84913105,1.0
0.48665327,0.0
0.59328634,0.0
0.79205215,1.0
0.4291125,0.0
0.501123,0.0
0.6259591,0.0
0.6112171,0.0
0.8263736,1.0
0.19270875,0.0
0.09660852,0.0
0.34299213,0.0
0.71344393,1.0
0.16840206,0.0
0.20378423,0.0
0.6486414,0.0
0.28353468,0.0
0.7123372,1.0
0.12577727,0.0
0.34507212,0.0
0.45979548,0.0
0.07539237,0.0
0.5717273,0.0
0.72768587,1.0
0.36561608,0.0
0.10728528,0.0
0.08850051,0.0
0.04136175,0.0
0.56944585,0.0
0.09528067,0.0
0.13935937,0.0
0.55596507,0.0
0.57126164,0.0
0.502487,1.0
0.70951456,1.0
0.8371861,1.0
0.11168352,0.0
0.058957677,0.0
0.58603656,1.0
0.6934083,1.0
0.5972985,0.0
0.021591974,0.0
0.027495766,0.0
0.56703514,1.0
0.3743087,0.0
0.0801766,0.0
0.8146155,0.0
0.04379372,0.0
0.09373385,0.0
0.49848866,0.0
0.32890725,0.0
0.055866826,0.0
0.8232026,0.0
0.039921254,0.0
0.8852606,1.0
0.07391251,0.0
0.06767995,0.0
0.6595475,0.0
0.6328437,0.0
0.029713275,0.0
0.47261325,0.0
0.5893346,1.0
0.7955842,0.0
0.38036132,0.0
0.40258893,0.0
0.15858284,0.0
0.6839411,0.0
0.10295511,0.0
0.4666821,1.0
0.76844466,0.0
0.67947525,0.0
0.0469418,0.0
0.8683449,1.0
0.14782873,0.0
0.6367383,0.0
0.091987565,0.0
0.68795484,1.0
0.05738818,0.0
0.71975166,1.0
0.646422,0.0
0.44486105,1.0
0.11410099,1.0
0.7079393,1.0
0.16429034,0.0
0.5261017,0.0
0.72434205,0.0
0.878835,1.0
0.14480975,0.0
0.08245378,0.0
0.7881172,1.0
0.2162026,0.0
0.131449,0.0
0.088444225,0.0
0.83509886,1.0
0.06420635,0.0
0.25062925,0.0
0.22404465,0.0
0.3063623,0.0
0.24325706,0.0
0.8277618,1.0
0.839071,0.0
0.1877897,0.0
0.16191842,0.0
0.6747018,1.0
0.1278462,0.0
0.0374043,0.0
0.24365301,0.0
0.80257577,0.0
0.52782154,1.0
0.7307752,1.0
0.22324996,0.0
0.41879052,0.0
0.08027222,0.0
0.7232616,0.0
0.0313548,0.0
0.57643795,1.0
0.17115065,0.0
0.28122848,0.0
0.33457395,1.0
0.062820956,0.0
0.61543953,1.0
0.06466853,0.0
0.051636547,0.0
0.3404472,1.0
0.6982068,0.0
0.5145754,0.0
0.04413194,0.0
0.4990071,0.0
0.23341388,0.0
0.1779155,0.0
0.67153734,0.0
0.04549748,0.0
0.14628151,0.0
0.3071764,0.0
0.30276296,0.0
0.6638721,0.0
0.86557555,1.0
0.058728244,0.0
0.41197714,1.0
0.37219763,0.0
0.8271003,1.0
0.032808043,0.0
0.8031232,1.0
0.8392419,1.0
0.84453785,1.0
0.57623833,1.0
0.10964227,0.0
0.33527997,1.0
0.33938748,0.0
0.29535854,0.0
0.79728967,1.0
0.7861413,0.0
0.74318945,0.0
0.23017499,1.0
0.28934863,0.0
0.31246608,0.0
0.18437237,0.0
0.34845418,1.0
0.8027957,1.0
0.084447585,0.0
0.116047904,0.0
0.69338506,0.0
0.15019016,0.0
0.07103774,0.0
0.7267048,0.0
0.19687273,0.0
0.20288922,0.0
0.29436326,1.0
0.47165188,0.0
0.024489358,0.0
0.6924402,1.0
0.49031723,1.0
0.07337259,0.0
0.3838881,0.0
0.028513761,0.0
0.07143794,0.0
0.714188,0.0
0.06775985,0.0
0.53706235,0.0
0.70922613,1.0
0.681988,0.0
0.8273774,1.0
0.1886939,0.0
0.09371495,0.0
0.21548769,0.0
0.31860685,1.0
0.55315304,0.0
0.03595241,0.0
0.76531607,1.0
0.1684556,0.0
0.06780686,0.0
0.41450122,0.0
0.27260107,0.0
0.1131658,0.0
0.8216886,1.0
0.08217364,0.0
0.7843587,1.0
0.832992,1.0
0.16953853,0.0
0.520602,0.0
0.089730136,0.0
0.38497993,0.0
0.7807252,1.0
0.8528369,1.0
0.43055582,0.0
0.078451715,0.0
0.23809403,0.0
0.7646571,0.0
0.5256327,0.0
0.2840995,1.0
0.6899997,1.0
0.20798314,0.0
0.27031738,0.0
0.42997974,0.0
0.82669806,1.0
0.045404367,0.0
0.8055272,1.0
0.11030013,0.0
0.64267087,1.0
0.76796526,0.0
0.06196815,0.0
0.09942467,0.0
0.24721202,0.0
0.77650976,0.0
0.04519995,0.0
0.3673907,0.0
0.7663514,1.0
0.30868918,0.0
0.5577043,1.0
0.8825008,1.0
0.61731744,0.0
0.045831367,0.0
0.10746398,0.0
0.79148525,1.0
0.08405155,0.0
0.625892,1.0
0.8547873,1.0
0.049169835,0.0
0.6848625,1.0
